template_path,template_name,template_role,owner_app,content_hash,url_name,url_path_pattern,view_callable,http_methods,resolved_template_origin,extends,includes,consumers,related_static_assets,email_or_task_usage,primary_task,audience,auth_required,permission_rule,write_effects,current_api_endpoints,inline_script,upload_download,streaming_or_polling,api_gap,destination_class,destination_reason,target_screen_key,target_action_keys,target_panel_keys,wave,legacy_url_policy,redirect_target,rollback_commit,graph_hash,compatibility_note,unit_tests,api_contract_tests,playwright_uat,task_parity_status,observability_evidence,status,owner,reviewer,last_reviewed_at,exception_expiry,notes
apps/risk_center/templates/risk_center/console.html,risk_center/console.html,route_page,risk_center,e7e3d65ca46ee221a7d59138456260f1f15875b6a82676bb40ba5c42931355b4,risk_center:console,/risk-center/,apps.risk_center.interface.views.risk_center_console_view,GET,apps/risk_center/templates/risk_center/console.html,base.html,,,,,治理全局底线、账户策略、管理员例外并执行交易前与投后风控检查,admin,true,staff_required,update_floor;upsert_policy;create_exception,/api/risk-center/,true,true,false,closed_existing_owner_api,A,既有 12 个 Risk Center runtime action 已覆盖页面读取、预览、日报与确认写入任务。,macro-regime.strategy,risk-center.floor;risk-center.templates;risk-center.account-policies;risk-center.effective-policy;risk-center.exceptions;risk-center.pre-trade-check;risk-center.post-investment-check;risk-center.daily-report;risk-center.daily-report-history;risk-center.update-floor;risk-center.upsert-policy;risk-center.create-exception,,M3-risk-center-w25,retain,/tui/?screen=macro-regime.strategy&action=risk-center.effective-policy,f05399dde14d93671e61e2c7ecf7b759acd4bfd5,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/test_tui_workbench.py::test_tui_risk_center_screen_exposes_read_and_confirmed_write_actions,tests/integration/risk_center/test_api.py,frontend/tui-workbench/tests/workbench-browser.test.mjs (account gate/pre-post checks/confirmed writes/export),complete,Backend owner permission checks remain authoritative; confirmed writes require reason and read tasks preserve account scope,migrated,risk_center,Codex M3 wave review,2026-07-26,,Classic staff page retained during stability window; handwritten JSON rendering and export are replaced by TUI detail/datagrid behavior.
apps/rotation/templates/rotation/account_config.html,rotation/account_config.html,route_page,rotation,cf95228d710a4f50357dc4d4e95973f1689adea60de9cdee3ea96d7ddd4dcacb,rotation:account_configs,/rotation/account-configs/,apps.rotation.interface.views.rotation_account_config_view,GET,apps/rotation/templates/rotation/account_config.html,rotation/base.html,,,rotation/css/quadrant_editor.css;rotation/js/quadrant_editor.js,,管理我的账户轮动配置,authenticated,true,login_required,none_detected,/api/rotation/account-configs/,true,false,false,closed_existing_owner_api,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,macro-regime.strategy,rotation.account-config-list;rotation.account-config-detail;rotation.account-config-by-account;rotation.account-config-create;rotation.account-config-update;rotation.account-config-delete;rotation.account-config-apply-template;rotation.template-list,rotation-account-configs,M2-rotation-user-w16,retain,/tui/?screen=macro-regime.strategy&action=rotation.account-config-list,f05399dde14d93671e61e2c7ecf7b759acd4bfd5,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/test_tui_workbench.py::test_tui_rotation_signal_and_account_actions_preserve_quality_and_user_scope,tests/api/test_rotation_api_edges.py,frontend/tui-workbench/tests/workbench-browser.test.mjs (object form/confirmation/row refresh),complete,User-scoped queryset and foreign mutation rejection + confirmed CRUD/template application,migrated,rotation,Codex M2 wave review,2026-07-26,,Classic page retained; every owner read/write remains scoped to request.user accounts.
apps/rotation/templates/rotation/assets.html,rotation/assets.html,route_page,rotation,e0f3d3dd78d49dc9247ba83fd094616e6dac94ee8310477c722810257bcd1f5a,rotation:assets,/rotation/assets/,apps.rotation.interface.views.rotation_assets_view,GET,apps/rotation/templates/rotation/assets.html,rotation/base.html,,,,,治理轮动资产目录与默认资产,admin,true,staff_member_required,none_detected,/api/rotation/assets/;/api/rotation/assets/import-defaults/,true,true,false,closed_existing_owner_api,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,macro-regime.strategy,rotation.asset-list;rotation.asset-detail;rotation.asset-create;rotation.asset-update;rotation.asset-delete;rotation.asset-import-preview;rotation.asset-import;rotation.asset-prices,rotation-assets,M2-rotation-assets-w14,retain,/tui/?screen=macro-regime.strategy&action=rotation.asset-list,f05399dde14d93671e61e2c7ecf7b759acd4bfd5,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/test_tui_workbench.py::test_tui_rotation_asset_actions_publish_admin_crud_and_import_preview,tests/api/test_rotation_api_edges.py,frontend/tui-workbench/tests/workbench-browser.test.mjs (row actions/confirmation/grid export),complete,Staff-only catalog mutations + preview-before-import + native grid export,migrated,rotation,Codex M2 wave review,2026-07-26,,Classic page retained; TUI F8 exports the current grid and owner endpoint remains available for full JSON/CSV download.
apps/rotation/templates/rotation/base.html,rotation/base.html,layout,rotation,9e9abfd92b45e78369810cb689543bda5b0856e12e582a6963d3950f6b46f1ac,,,,unknown,apps/rotation/templates/rotation/base.html,base.html,components/investment_disclaimer.html,apps/rotation/templates/rotation/account_config.html;apps/rotation/templates/rotation/assets.html;apps/rotation/templates/rotation/configs.html;apps/rotation/templates/rotation/signals.html,css/rotation.css,,,authenticated,true,rotation.backend_authorization,none_detected,,true,false,false,review_required,A,共享布局不对应独立路由；在 Classic Rotation 消费者保留期继续提供兼容，M5 随消费者一并删除。,macro-regime.strategy,,,M5,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,No direct route or independent user task; deletion is gated by retained Classic consumers.,backlog,rotation,Codex M2 wave review,2026-07-26,,Deferred from M2 route migration to M5 consumer cleanup.
apps/rotation/templates/rotation/components/quadrant_editor.html,rotation/components/quadrant_editor.html,partial_component,rotation,278ad73c2a76bd18a62d8edbdc7da5dece46c590b30f5692736961cebc3e49e0,,,,unknown,apps/rotation/templates/rotation/components/quadrant_editor.html,,rotation/components/quadrant_editor.html,apps/rotation/templates/rotation/components/quadrant_editor.html,rotation/css/quadrant_editor.css;rotation/js/quadrant_editor.js,,,authenticated,true,rotation.backend_authorization,none_detected,,true,false,false,review_required,A,共享局部模板不对应独立路由；在 Classic Rotation 消费者保留期继续提供兼容，M5 随消费者一并删除。,macro-regime.strategy,,,M5,remove_with_consumer,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_started,No direct route or independent user task; deletion is gated by retained Classic consumers.,backlog,rotation,Codex M2 wave review,2026-07-26,,Deferred from M2 route migration to M5 consumer cleanup.
apps/rotation/templates/rotation/configs.html,rotation/configs.html,route_page,rotation,04d8c1d0de065e09324b7cf8304c1b23b0b80825d836c621b751de50ddde676a,rotation:configs,/rotation/configs/,apps.rotation.interface.views.rotation_configs_view,GET,apps/rotation/templates/rotation/configs.html,rotation/base.html,,,,,治理全局轮动策略配置并生成信号,admin,true,staff_member_required,none_detected,/api/rotation/configs/,true,true,false,closed_existing_owner_api,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,macro-regime.strategy,rotation.config-list;rotation.config-detail;rotation.config-create;rotation.config-update;rotation.config-delete;rotation.config-activate;rotation.config-deactivate;rotation.config-generate_signal,rotation-configs,M2-rotation-configs-w15,retain,/tui/?screen=macro-regime.strategy&action=rotation.config-list,f05399dde14d93671e61e2c7ecf7b759acd4bfd5,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/test_tui_workbench.py::test_tui_rotation_config_actions_publish_complete_admin_workflow,tests/api/test_rotation_api_edges.py,frontend/tui-workbench/tests/workbench-browser.test.mjs (object/list forms; row action refresh; confirmation),complete,Full serializer parity + admin-only mutations + confirmed signal generation,migrated,rotation,Codex M2 wave review,2026-07-26,,Classic page retained; account-specific configuration remains a separate user-scoped wave.
apps/rotation/templates/rotation/signals.html,rotation/signals.html,route_page,rotation,99a8e11ea35bb1480a1bb187ff45b269e89a358c5463e5de9b9a75671324d979,rotation:signals,/rotation/signals/,apps.rotation.interface.views.rotation_signals_view,GET,apps/rotation/templates/rotation/signals.html,rotation/base.html,,,,,查看轮动信号质量与可执行性,authenticated,true,login_required,none_detected,,false,false,false,closed_existing_owner_api,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,macro-regime.strategy,rotation.signal-list;rotation.signal-latest;rotation.signal-detail,rotation-signals,M2-rotation-user-w16,retain,/tui/?screen=macro-regime.strategy&action=rotation.signal-list,f05399dde14d93671e61e2c7ecf7b759acd4bfd5,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/test_tui_workbench.py::test_tui_rotation_signal_and_account_actions_preserve_quality_and_user_scope,tests/api/test_rotation_api_edges.py,frontend/tui-workbench/tests/workbench-browser.test.mjs (datagrid filters/deep-link),complete,Freshness data-quality actionable and block-reason fields preserved in owner results,migrated,rotation,Codex M2 wave review,2026-07-26,,Classic page retained; TUI surfaces quality/staleness before any execution decision.
apps/setup_wizard/templates/setup_wizard/auth.html,setup_wizard/auth.html,external,setup_wizard,a1051db3b0cf908db4d6722e2cbfa01e6fb35e3d2e0ade19a207ce817f1ce8ce,setup_wizard:auth;setup_wizard:wizard,/setup/;/setup/auth/,apps.setup_wizard.interface.views.SetupAuthView;apps.setup_wizard.interface.views.SetupWizardView,GET;POST,apps/setup_wizard/templates/setup_wizard/auth.html,base.html,,,,,,external_or_mixed,unknown,setup_wizard.backend_authorization,none_detected,,false,false,false,not_applicable,C,一次性初始化流程继续使用 Web 引导。,,,,retained,retain,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,retained,setup_wizard,Codex M0 inventory review,2026-07-26,,apps/setup_wizard/interface/views.py:117;apps/setup_wizard/interface/views.py:39
apps/setup_wizard/templates/setup_wizard/steps/admin_password.html,setup_wizard/steps/admin_password.html,external,setup_wizard,f28a07539b6448877ab6009296e2a42685cfb620aa4395bf91c9f0a95e36af8b,,,,unknown,apps/setup_wizard/templates/setup_wizard/steps/admin_password.html,,,apps/setup_wizard/templates/setup_wizard/wizard.html,,,,external_or_mixed,unknown,setup_wizard.backend_authorization,none_detected,,false,false,false,not_applicable,C,一次性初始化流程继续使用 Web 引导。,,,,retained,retain,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,retained,setup_wizard,Codex M0 inventory review,2026-07-26,,
apps/setup_wizard/templates/setup_wizard/steps/ai_provider.html,setup_wizard/steps/ai_provider.html,external,setup_wizard,6b7b6c30b9c450b15c289b0b1da1b29b2894013e806f1c309959a93d04958cc4,,,,unknown,apps/setup_wizard/templates/setup_wizard/steps/ai_provider.html,,,apps/setup_wizard/templates/setup_wizard/wizard.html,,,,external_or_mixed,unknown,setup_wizard.backend_authorization,none_detected,,true,false,false,not_applicable,C,一次性初始化流程继续使用 Web 引导。,,,,retained,retain,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,retained,setup_wizard,Codex M0 inventory review,2026-07-26,,
apps/setup_wizard/templates/setup_wizard/steps/complete.html,setup_wizard/steps/complete.html,external,setup_wizard,1c28b808924db8c9c5acb10f4099350971b942f95d3cdc2a2cbe3b0272d6cb5f,,,,unknown,apps/setup_wizard/templates/setup_wizard/steps/complete.html,,,apps/setup_wizard/templates/setup_wizard/wizard.html,,,,external_or_mixed,unknown,setup_wizard.backend_authorization,none_detected,,false,false,false,not_applicable,C,一次性初始化流程继续使用 Web 引导。,,,,retained,retain,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,retained,setup_wizard,Codex M0 inventory review,2026-07-26,,
apps/setup_wizard/templates/setup_wizard/steps/data_source.html,setup_wizard/steps/data_source.html,external,setup_wizard,51d32c1575907867e897c3976dd374d33944fd5cc830fc7f67a932466e0a7a3f,,,,unknown,apps/setup_wizard/templates/setup_wizard/steps/data_source.html,,,apps/setup_wizard/templates/setup_wizard/wizard.html,,,,external_or_mixed,unknown,setup_wizard.backend_authorization,none_detected,,false,false,false,not_applicable,C,一次性初始化流程继续使用 Web 引导。,,,,retained,retain,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,retained,setup_wizard,Codex M0 inventory review,2026-07-26,,
apps/setup_wizard/templates/setup_wizard/steps/welcome.html,setup_wizard/steps/welcome.html,external,setup_wizard,8754cc188aa1cd8835196c282676a5b1d3dce52c2e3e8bc09cd2e648efb6692c,,,,unknown,apps/setup_wizard/templates/setup_wizard/steps/welcome.html,,,apps/setup_wizard/templates/setup_wizard/wizard.html,,,,external_or_mixed,unknown,setup_wizard.backend_authorization,none_detected,,false,false,false,not_applicable,C,一次性初始化流程继续使用 Web 引导。,,,,retained,retain,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,retained,setup_wizard,Codex M0 inventory review,2026-07-26,,
apps/setup_wizard/templates/setup_wizard/wizard.html,setup_wizard/wizard.html,external,setup_wizard,a617a926551a76f8458c51c375a33388b16ad46851b6f65234bfc118fa264818,setup_wizard:wizard,/setup/,apps.setup_wizard.interface.views.SetupWizardView,GET,apps/setup_wizard/templates/setup_wizard/wizard.html,base.html,setup_wizard/steps/admin_password.html;setup_wizard/steps/ai_provider.html;setup_wizard/steps/complete.html;setup_wizard/steps/data_source.html;setup_wizard/steps/welcome.html,,,,,external_or_mixed,unknown,setup_wizard.backend_authorization,none_detected,,true,false,false,not_applicable,C,一次性初始化流程继续使用 Web 引导。,,,,retained,retain,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,retained,setup_wizard,Codex M0 inventory review,2026-07-26,,apps/setup_wizard/interface/views.py:38
apps/task_monitor/templates/task_monitor/readiness_monitor.html,task_monitor/readiness_monitor.html,route_page,task_monitor,3c340ad963571ff6cb7ec28a64cb7bc7a1ab369f891ea0e3296ca1ee40b32033,task_monitor_pages:readiness_monitor_page,/ops/task-monitor/readiness/,apps.task_monitor.interface.page_views.readiness_monitor_page_view,GET;POST,apps/task_monitor/templates/task_monitor/readiness_monitor.html,base.html,,,,apps/task_monitor/interface/page_views.py:113,查看验收窗口、调度、数据覆盖和决策阻断并维护调度时间,admin,true,staff_required,configure_readiness_schedule,,true,false,false,closed_owner_api,A,管理员 readiness 读写 API 已复用 Application service 并保持严格运行态选项。,api-library.data-center,task-monitor.readiness;task-monitor.readiness-schedule;task-monitor.readiness-schedule-update,task-monitor-readiness,M3-task-monitor-w21,retain,/tui/?screen=api-library.data-center&action=task-monitor.readiness,f05399dde14d93671e61e2c7ecf7b759acd4bfd5,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/test_tui_workbench.py::test_tui_task_monitor_actions_publish_admin_readiness_and_scheduler_contracts,tests/api/test_task_monitor_api.py,frontend/tui-workbench/tests/workbench-browser.test.mjs (readiness strict/schedule update),complete,Readiness status preserves window coverage scheduling and decision blocking evidence,migrated,task_monitor,Codex M3 wave review,2026-07-26,,Classic page retained during stability window.
apps/task_monitor/templates/task_monitor/scheduler_console.html,task_monitor/scheduler_console.html,route_page,task_monitor,d2c37c934e2c3c8e23f3cb50bca9d3d94b2fedcb8aeefa3bead86df03f4574f0,task_monitor_pages:scheduler_console,/ops/task-monitor/,apps.task_monitor.interface.page_views.scheduler_console_view,GET;POST,apps/task_monitor/templates/task_monitor/scheduler_console.html,base.html,,,,apps/task_monitor/interface/page_views.py:75,查看计划任务、执行记录、Celery 健康和维护状态并初始化默认调度,admin,true,staff_required,bootstrap_defaults;configure_readiness_schedule,,true,false,false,closed_owner_api,A,管理员有界调度目录与初始化 API 已补齐并复用既有 Task Monitor 用例。,api-library.data-center,task-monitor.dashboard;task-monitor.scheduler-catalog;task-monitor.task-list;task-monitor.task-detail;task-monitor.statistics;task-monitor.celery-health;task-monitor.scheduler-bootstrap,task-monitor-executions,M3-task-monitor-w21,retain,/tui/?screen=api-library.data-center&action=task-monitor.scheduler-catalog,f05399dde14d93671e61e2c7ecf7b759acd4bfd5,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/test_tui_workbench.py::test_tui_task_monitor_actions_publish_admin_readiness_and_scheduler_contracts,tests/api/test_task_monitor_api.py,frontend/tui-workbench/tests/workbench-browser.test.mjs (catalog/task detail/bootstrap),complete,Scheduler payload is bounded to 200 rows and preserves failure health and maintenance summaries,migrated,task_monitor,Codex M3 wave review,2026-07-26,,Classic page retained during stability window; page polling is not copied into metadata.
core/templates/404.html,404.html,error,core,ec38c31441baeda9515fa81b448e64072c30bd67a93e77f1b2d0fcb12e4b42ed,,,,unknown,core/templates/404.html,base.html,,,,,,authenticated,true,core.backend_authorization,none_detected,,false,false,false,not_applicable,C,保留页面和错误响应仍需要共同基座。,,,,retained,retain,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,retained,core,Codex M0 inventory review,2026-07-26,,
core/templates/500.html,500.html,error,core,a848e0c2391864f3740bb6be8f494f93367d69f7d2b5ed8b27d82fd00c65114e,,,,unknown,core/templates/500.html,base.html,,,,,,authenticated,true,core.backend_authorization,none_detected,,false,false,false,not_applicable,C,保留页面和错误响应仍需要共同基座。,,,,retained,retain,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,retained,core,Codex M0 inventory review,2026-07-26,,
core/templates/account/collaboration.html,account/collaboration.html,external,account,f8b2cc20f85f78b3c09e9fd44e0fb3e52860dd5623beb3d76f9aff0f92ca15f5,account:collaboration,/account/collaboration/,apps.account.interface.views.collaboration_view,GET,core/templates/account/collaboration.html,base.html,,,css/account.css,,,external_or_mixed,unknown,account.backend_authorization,none_detected,/api/account/observer-grants/,true,true,false,none_detected,C,面向观察者和协作者，不属于日常操作工作台。,,,,retained,retain,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,retained,account,Codex M0 inventory review,2026-07-26,,apps/account/interface/views.py:821
core/templates/account/create_simulated_account.html,account/create_simulated_account.html,route_page,account,31db2ab7050a7d109b3c967bae47be91bceef78dbc823dcaad0886c1d5d85d17,,,,unknown,core/templates/account/create_simulated_account.html,base.html,,,,,account: create simulated account,authenticated,true,account.backend_authorization,none_detected,,true,false,false,not_applicable,D,Owning view was retired; creation moved to simulated_trading my-accounts.,,,,M0-D,remove_404,,d4d28e7168c83438eb708cddc4cf9e96ba616569,92acf9e42ffcf6b76af5abf368297407870159a66e53876855873e2efabb436c,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+40a52d5a5e8f;ia=2026-07-21,tests/unit/test_web_template_migration_inventory.py;tests/component/test_route_name_compatibility.py;tests/component/test_template_rendering.py,,,not_applicable,django_url_resolver_loader_origin_and_repository_reference_scan,deleted,account,Codex M0-D evidence review,2026-07-26,,no_runtime_consumer;M0-D-2026-07-26
core/templates/account/login.html,account/login.html,route_page,account,c1812c7833836fa7ec490817d74fd191b2c95b25e932e40996ac995d9e171dcd,account:login,/account/login/,apps.account.interface.views.login_view,GET;POST,core/templates/account/login.html,base_auth.html,,,css/account.css,,account: login,authenticated,true,account.backend_authorization,POST,,true,false,false,review_required,C,登录与注册发生在认证之前，不能依赖需要已认证会话的 TUI shell。,,,,C-retained-authentication-entry,retain,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,retained_web_boundary,,retained,account,Codex M2 authentication boundary review,2026-07-26,,apps/account/interface/views.py:266; pre-authentication boundary retained by design
core/templates/account/mcp_guide.html,account/mcp_guide.html,route_page,account,9bbfc32934043fc49967cd31e0594e18ea354a0b7e9849e133a515f7e3fbf0cd,account:mcp_guide,/account/mcp/,apps.account.interface.views.mcp_guide_view,GET,core/templates/account/mcp_guide.html,base.html,,,,,account: mcp guide,authenticated,true,account.backend_authorization,none_detected,/api/docs/,true,false,false,none_detected,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,capability-router.self-service,capability-router.mcp-self-status;capability-router.verify-my-mcp-access;capability-router.list-my-mcp-tokens;capability-router.create-my-mcp-token;capability-router.revoke-my-mcp-token,mcp-create-token;mcp-access-package;mcp-access-verification;mcp-self-tokens,M2-account-mcp-w1,retain,/tui/?screen=capability-router.self-service,f05399dde14d93671e61e2c7ecf7b759acd4bfd5,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/test_tui_workbench.py MCP self-service focused,tests/integration/account/test_mcp_guide_view.py,covered by existing MCP self-service browser/geometry contract; dedicated wave UAT pending M5 cutover,complete,compatibility banner + canonical TUI deep link; 8 focused tests passed,migrated,account,Codex M2 wave review,2026-07-26,,apps/account/interface/views.py:347
core/templates/account/observer_portal.html,account/observer_portal.html,external,account,8dec18f76f29170a5577ce3e210559d936c626cb6fe2098d24fcde0b66c9c184,account:observer_portal,/account/observer/,apps.account.interface.views.observer_portal_view,GET,core/templates/account/observer_portal.html,base.html,,,,,,external_or_mixed,unknown,account.backend_authorization,none_detected,/api/account/,true,false,false,none_detected,C,面向观察者和协作者，不属于日常操作工作台。,,,,retained,retain,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,not_applicable,,retained,account,Codex M0 inventory review,2026-07-26,,apps/account/interface/views.py:836
core/templates/account/profile.html,account/profile.html,route_page,account,7f923574f5019c332281f2973084a2bfcf8ac343cfdcf9e1278dc1b4d05f3256,account:profile,/account/profile/,apps.account.interface.views.profile_view,GET,core/templates/account/profile.html,base.html,components/classic_tui_migration_banner.html,,css/account.css;vendor/chartjs/chart.umd.min.js;widgets/configs/account_widget.json,,account: profile,authenticated,true,account.backend_authorization,none_detected,,true,false,false,none_detected,B,检测到生产图表/Canvas 标记，依赖 M1 renderer 契约。,execution.accounts,account.overview-profile;account.portfolio-volatility-summary;account.portfolio-volatility-chart,,M4-account-overview-w45,redirect_to_tui,/tui/?screen=execution.accounts,2f0e8cce24243ade60036cfd221c514cc2451bec,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/test_tui_workbench.py,tests/api/test_account_api_edges.py,live-server profile and volatility chart UAT pending,implemented,instrumented_awaiting_14d_production_samples,migrated,account,Codex M4 review,2026-07-26,,Account overview reuses existing owned account actions;volatility values are charted as percentages
core/templates/account/register.html,account/register.html,route_page,account,0809b9bb322b4e6e9efc6a17e243b8454a36f8b7c371985167a1c6be4fe20307,account:register,/account/register/,apps.account.interface.views.register_view,GET;POST,core/templates/account/register.html,base_auth.html,,,css/account.css,,account: register,authenticated,true,account.backend_authorization,POST,,true,false,false,review_required,C,登录与注册发生在认证之前，不能依赖需要已认证会话的 TUI shell。,,,,C-retained-authentication-entry,retain,,,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,,,,retained_web_boundary,,retained,account,Codex M2 authentication boundary review,2026-07-26,,apps/account/interface/views.py:125;apps/account/interface/views.py:135;apps/account/interface/views.py:145;apps/account/interface/views.py:156;apps/account/interface/views.py:166;apps/account/interface/views.py:203;apps/account/interface/views.py:213;apps/account/interface/views.py:221; pre-authentication boundary retained by design
core/templates/account/settings.html,account/settings.html,route_page,account,f0b0b42714d00117810684f2e3774dd2b62935f69fceef633e9658bf9badf1e7,account:settings,/account/settings/,apps.account.interface.views.settings_view,GET;POST,core/templates/account/settings.html,base.html,,,css/account.css,,account: settings,authenticated,true,account.backend_authorization,POST,,true,false,false,closed_owner_api_slice,A,适合通过既有或补齐后的 JSON API 迁入 TUI。,account.self-service,account-settings.read-profile;account-settings.update-profile;account-settings.change-password;account-settings.list-capital-flows;account-settings.create-capital-flow;account-settings.delete-capital-flow;account-settings.list-trading-costs;account-settings.create-trading-cost,account-profile;capital-flows;trading-costs;account-settings-receipt,M2-account-self-service-w4,retain,/tui/?screen=account.self-service,f05399dde14d93671e61e2c7ecf7b759acd4bfd5,e734b1c6ad07ac15148d8ff1bb018f3ef6de58d84fec42e45c488705e12973f9,schema=tui-metadata.v3;runtime=agomtui-runtime-0.2.0+9fdceb2691de;ia=2026-07-21,tests/unit/terminal/test_tui_information_architecture.py,tests/api/test_account_api_edges.py;tests/integration/account/test_profile_view.py;tests/integration/account/test_trading_cost_config_api.py,frontend/tui-workbench/tests/workbench-browser.test.mjs::password fields render as masked controls and keep values out of markup,complete,Profile/password owner API receipts + masked password controls + Classic compatibility banner,migrated,account,Codex M0 inventory review,2026-07-26,,Classic page retained during compatibility window; TUI closes profile/password/capital-flow/trading-cost tasks.
